formula,inchikey,mass,atom-count,bond-count,rotatable-bonds,tpsa,vabc,moriguchi-logp,rule-of-five-violations
C15H14O7,XMOCLSLCDHWDHP-UHFFFAOYSA-N,306.26746,36,38,1.0,130.61,254.839686686,0.0233444011246,1
C13H18N2O,HKGWQUVGHPDEBZ-UHFFFAOYSA-N,218.29482,34,36,0.0,26.71,208.309253749,1.81701246619,0
C21H28O2,MISNKONIRLZVLE-UHFFFAOYSA-N,312.44582,51,53,1.0,40.46,328.200919639,4.40925552892,0
C21H26O3,KVISAICAHCFDRV-UHFFFAOYSA-N,326.42934,50,53,0.0,46.53,335.534687638,3.03747537274,0
C15H18N2O,ZRJBHWIHUMBLCN-UHFFFAOYSA-N,242.31622,36,38,1.0,58.88,237.628305599,2.29844563449,0
C10H20O,NOOLISFMXDJSKH-UHFFFAOYSA-N,156.2652,31,31,1.0,20.23,177.950072959,2.50245320169,0
C17H19NO3,HKOIXWVRNLGFOR-UHFFFAOYSA-N,285.33766,40,44,1.0,50.72,256.727509343,1.93114283047,0
C10H14O2,CDSMSBUVCWHORP-UHFFFAOYSA-N,166.21696,26,26,2.0,37.3,178.830923557,2.47647151753,0
C13H21N3,FTSUPYGMFAPCFZ-UHFFFAOYSA-N,219.32594,37,39,2.0,31.92,213.152245958,1.37774538219,0
C17H21NO5,BWOLXEYABSFELG-UHFFFAOYSA-N,319.35234,44,47,5.0,85.36,286.664421445,-2.22447808832,0
C32H48N4O6S,FBNSKSOTNMECSA-UHFFFAOYSA-N,616.81172,91,93,9.0,151.06,597.304346113,1.54779370336,0
C16H25N3O7S2,ULDXUWXTVRRUND-UHFFFAOYSA-N,435.5156,53,54,10.0,142.11,370.673376153,-1.14476137139,0
C17H18BNO5,ZAHVYMBTUDWUAX-UHFFFAOYSA-N,327.13952,42,43,8.0,106.86,325.809733394,1.38776512772,0
C11H15N4O7P,VJTAXXUIRYOXBT-UHFFFAOYSA-N,346.233162,38,40,4.0,190.6,254.742959824,-2.41440429246,2
C19H19N5O3S2,DUKDFMPUZRDWLT-UHFFFAOYSA-N,429.51586,48,50,11.0,177.37,359.41873274,0.620640123306,0
C20H28N11O4,ROYHVSJFYFQXIM-UHFFFAOYSA-N,486.50762,63,65,13.0,181.89,415.78568655,-4.49335600105,1
C20H27N11O4,PFRKDKQPQSBYQX-UHFFFAOYSA-N,485.49968,62,64,13.0,173.1,414.4674572,-0.809356001049,1
C26H21N5O2,USPFJPDEADLGIG-UHFFFAOYSA-N,435.47724,54,59,1.0,83.18,378.8035981,2.45655673665,0
C27H23N5O2,OBXLXUGOZZWQOW-UHFFFAOYSA-N,449.50382,57,62,1.0,83.18,396.099582726,2.6577844134,0
C23H27N3O4S,UDMBRVGTYILYDX-UHFFFAOYSA-N,441.54318,58,60,10.0,107.53,410.42681217,1.65304659206,0
C31H42N4O4,QAHXABIFJPGWDD-UHFFFAOYSA-N,534.68958,81,83,16.0,116.34,527.745966627,2.8378427701,0
C16H23N3O6,LOQNEMITSTXQJC-UHFFFAOYSA-N,353.37032,48,48,10.0,158.47,331.948642637,1.23591259305,0
C6H9NO4,GZOVEPYOCJWRFC-UHFFFAOYSA-N,159.13996,20,20,3.0,100.62,140.860657364,-0.745409041204,0
C14H19NO5S,IDDWUPNJUMHKFQ-UHFFFAOYSA-N,313.36936,40,40,8.0,100.54,287.718409027,0.716547269873,0
C13H16N2O7S,SHPSHSMFVBZVJD-UHFFFAOYSA-N,344.34034,39,39,9.0,146.36,296.363179309,0.572505714632,0
C14H27N,WCUPLXASCCDKJN-UHFFFAOYSA-N,209.37088,42,41,11.0,26.02,256.42408627,3.7498832939,0
C26H32N4O7S,IGFYXXJBAZZOHF-UHFFFAOYSA-N,544.61988,70,72,14.0,158.82,497.045747657,-0.209145344028,1
C13H15NO5S,QWRJBKGTEVHFRI-UHFFFAOYSA-N,297.3269,35,36,4.0,91.75,258.0659657,1.23997861914,0
C10H20NO9P,QITAGYVZDNZULE-UHFFFAOYSA-N,329.240862,41,41,6.0,186.59,276.459441479,-3.59332460882,1
C22H25N4O,VYWYWJHNOGWPRV-UHFFFAOYSA-N,361.4601,52,55,5.0,84.28,359.109654243,2.56329751169,0
C22H24N4O,KVXKNKYHJPTYNK-UHFFFAOYSA-N,360.45216,51,54,5.0,70.72,357.791424893,2.56329751169,0
C9H14N2O4S3,PYXFWOIZPYXNRU-UHFFFAOYSA-N,310.41346,32,33,2.0,134.57,236.015984922,-1.55093233697,0
C16H15N6,OOAFNOBGJCVTNZ-UHFFFAOYSA-N,291.3305,37,40,3.0,108.97,235.837040204,2.96691656418,1
C16H14N6,KKJYVDXDZURHMA-UHFFFAOYSA-N,290.32256,36,39,3.0,95.41,234.518810853,2.96691656418,0
C4H5IN2O2,YGKCTZPSAOUUMT-UHFFFAOYSA-N,239.99917,14,14,0.0,58.2,124.96179659,-0.363745226675,0
C13H17NO5S,NEPDBQXSCUYOPA-UHFFFAOYSA-N,299.34278,37,38,7.0,72.91,271.602424401,1.62619589196,0
C20H26O4,SORYERHBQFTRIK-UHFFFAOYSA-N,330.41804,50,51,1.0,63.6,349.105388414,3.54813607784,0
C22H26O6,SNAOLIMFHAAIER-UHFFFAOYSA-N,386.43824,54,56,8.0,63.22,364.484893665,2.61049951987,0
C22H18O11,WMBWREPUVVBILR-UHFFFAOYSA-N,458.37172,51,54,4.0,197.37,377.270192365,0.290548819904,2
C17H23N3O2,LUZOFMGZMUZSSK-UHFFFAOYSA-N,301.38342,45,47,2.0,68.36,281.10726176,1.46357156406,0
C18H27N3O4,MOPRTFSMCQNUCT-UHFFFAOYSA-N,349.42468,52,52,12.0,107.53,348.960158488,1.5675334338,0
C9H11INO3P,NJMHQBSYSLWOQF-UHFFFAOYSA-N,339.066772,26,26,5.0,89.87,212.889522218,1.62205425391,0
C11H19N3O5S3,XACIEZJJSXJZMD-UHFFFAOYSA-N,369.48066,41,42,6.0,147.04,290.394941082,-2.05754588852,0
C8H8O3,IWYDHOAUDWTVEP-UHFFFAOYSA-N,152.14732,19,19,2.0,57.53,139.492722305,0.929732537699,0
C23H39NO2,SQKRUBZPTNJQEM-UHFFFAOYSA-N,361.56126,65,64,21.0,49.33,421.759025201,4.26910242164,0
C11H16ClO3P,YEIXDWIEYXZUBR-UHFFFAOYSA-N,262.669702,32,32,6.0,45.34,229.055456062,2.39083280563,0
C17H19N,OXOBKZZXZVFOBB-UHFFFAOYSA-N,237.33946,37,39,3.0,12.03,238.896829242,3.75112073292,0
C14H17N3O5S3,RMOXCYSVWCHXII-UHFFFAOYSA-N,403.49688,42,44,4.0,147.04,311.117060157,-0.938076729046,0
C9H9NO5,GXZSAQLJWLCLOX-UHFFFAOYSA-N,211.17146,24,24,3.0,120.85,182.72946184,0.141582000199,0
C7H8FN3O4,DBWPFHJYSTVBCZ-UHFFFAOYSA-N,217.1545232,23,23,3.0,118.18,170.044803855,-0.731391197305,0
C7H8IN3O4,AXXYLTBQIQBTES-UHFFFAOYSA-N,325.06059,23,23,3.0,118.18,189.254046675,-0.249646094819,0
C14H13NaO3,UKUYNBJGEDLXEB-UHFFFAOYSA-N,252.24098928,31,31,3.0,49.36,213.421024608,2.75779410295,0
C14H14O3,CMWTZPSULFXXJA-UHFFFAOYSA-N,230.25916,31,32,3.0,46.53,214.739253958,2.75779410295,0
C9H10O3,NWCHELUCVWSRRS-UHFFFAOYSA-N,166.1739,22,22,2.0,57.53,156.788706931,1.24694080138,0
C19H33NO2S,SIEHZFPZQUNSAS-UHFFFAOYSA-N,339.53582,56,55,15.0,52.32,373.720569456,3.87688670429,0
C28H42N4O2,CKFAWHBPSZAYLS-UHFFFAOYSA-N,466.65868,76,79,13.0,89.78,467.366935451,3.39176201543,0
C30H46N4O2,VFFGYPZORQBRNM-UHFFFAOYSA-N,494.71184,82,85,15.0,89.78,501.958904703,3.77999340425,0
C11H21N3O4,MNUWNIQGBRBQRE-UHFFFAOYSA-N,259.30214,39,38,9.0,96.53,259.05410091,-0.382429534976,0
C20H24N4O2,PVALLOSAENRPQO-UHFFFAOYSA-N,352.43016,50,51,9.0,102.4,345.802599743,3.49556056284,1
C21H21NO6,JZUTXVTYJDCMDU-UHFFFAOYSA-N,383.39454,49,53,3.0,66.46,333.472751846,1.9005786556,0
C7H11NO4,YFYNOWXBIBKGHB-UHFFFAOYSA-N,173.16654,23,23,2.0,100.62,158.15664199,-0.392187932327,0
C20H21NO4,BRBCQMQGBAPLOK-UHFFFAOYSA-N,339.38504,46,49,3.0,48.0,310.95277252,2.67267677954,0
C12H15N5O10P2,OWCTWNCXGDVJGX-UHFFFAOYSA-N,451.222524,44,47,6.0,231.13,303.340720766,-1.75179842043,1
C6H13NO4,RVNSAAIWCWTCTJ-UHFFFAOYSA-N,163.17172,24,24,2.0,92.95,146.133574766,-2.11694937785,0
C12H12F3NO2,JTIIYPHJIDENCW-UHFFFAOYSA-N,259.2243896,30,30,6.0,46.17,226.449412167,2.03550054505,0
C15H22F4N5O12P3,VWQBAZQMKBHYJA-UHFFFAOYSA-N,633.2763788,61,63,12.0,299.33,442.799534256,-1.57909281841,2
C12H19N2,MJHDLZJEWSHIDF-UHFFFAOYSA-N,191.29266,33,34,1.0,6.48,195.897730474,-1.57102181326,0
C10H24N2,YQLZOAVZWJBZSY-UHFFFAOYSA-N,172.31096,36,35,9.0,52.04,203.509825376,2.0136640969,0
C12H8N2,DGEZNRSVGBDHLK-UHFFFAOYSA-N,180.20532,22,24,0.0,25.78,149.87720762,2.042395689,0
C20H16O3,GFANZDFKCCJYRF-UHFFFAOYSA-N,304.33924,39,43,0.0,60.69,254.372868209,2.96663151344,0
C14H8O5,WNHUAWNEKMITEW-UHFFFAOYSA-N,256.21032,27,29,0.0,94.83,203.790331257,2.33696486299,0
C23H44O5,GNSDEDOVXZDMKM-UHFFFAOYSA-N,400.59246,72,71,22.0,72.83,445.042321197,4.16461376941,0
C2H8N2,DIIIISSCIXVANO-UHFFFAOYSA-N,60.09832,12,11,1.0,24.06,65.1419483689,-1.05323769605,0
C19H36O5,ZQBULZYTDGUSSK-UHFFFAOYSA-N,344.48614,60,59,18.0,72.83,375.858382693,3.28049060018,0
C39H72O5,AFSHUZFNMVJNKX-UHFFFAOYSA-N,620.98598,116,115,38.0,72.83,716.505157809,7.02059869759,1
C35H30O20,CQLBMMMBVZXRIO-UHFFFAOYSA-N,770.6007,85,89,12.0,347.96,642.154821901,0.197573884799,2
C8H10N4O2,LPHGQDQBBGAPDZ-UHFFFAOYSA-N,194.1906,24,25,0.0,61.82,151.433077737,0.996281188394,0
C31H42N4O7,APGQPPIXNOCMOK-UHFFFAOYSA-N,582.68778,84,85,22.0,151.93,574.736646729,1.36998312501,1
C15H16N4O2,LVSWNSHUTPWCNF-UHFFFAOYSA-N,284.31314,37,39,3.0,72.68,241.339135315,3.00068446425,0
C16H24N4O2,FFBDFADSZUINTG-UHFFFAOYSA-N,304.38736,46,48,5.0,72.68,277.444496043,3.23029294944,0
C17H20N4O5S,IWALGNIFYOBRKC-UHFFFAOYSA-N,392.4295,47,49,6.0,127.05,320.810808726,2.17367262191,0
C12H18N4S2,YEUSLPIIQGZHQB-UHFFFAOYSA-N,282.42812,36,36,8.0,76.1,260.674610954,2.04109492323,1
C14H23O2,AAGYRZSEFUBAGI-UHFFFAOYSA-N,223.33122,39,41,0.0,40.46,229.893091411,2.58455385247,0
C11H15N5O4,KBIDJCVAURJXFG-UHFFFAOYSA-N,281.2679,35,37,2.0,160.28,219.541786523,-0.606132117513,1
C5H11NO3,OQEBIHBLFRADNM-UHFFFAOYSA-N,133.14574,20,20,1.0,72.72,120.047363439,-1.70699910281,0
C11H14N4O4,IWKXDMQDITUYRK-UHFFFAOYSA-N,266.25326,33,35,2.0,134.26,208.545026315,-0.947124099476,1
C12H18N4S2,FZWGDUUJDZCYJR-UHFFFAOYSA-N,282.42812,36,36,8.0,76.1,260.674610954,2.04109492323,1
C27H38N2O,STYJKVZHSQEZAZ-UHFFFAOYSA-N,406.60342,68,69,12.0,23.55,438.727203708,1.22399107495,0
C29H40N6O7,HGDUWJVGIGLVOH-UHFFFAOYSA-N,584.6639,82,83,22.0,175.99,562.138197893,0.37097529661,2
C9H7NO2,LFUJIPVWTMGYDG-UHFFFAOYSA-N,161.15738,19,20,0.0,53.09,133.102323037,1.1670333495,0
C22H34O5,ZKZMDXUDDJYAIB-UHFFFAOYSA-N,378.50236,61,63,3.0,72.83,388.040501768,2.64903912187,0
C14H16N2,VNICFCQJUVFULD-UHFFFAOYSA-N,212.29024,32,34,1.0,15.27,200.642094273,2.4720885963,0
C9H10N2O5,UKUNPMSUMJHIKI-UHFFFAOYSA-N,226.1861,26,28,2.0,96.85,174.286222048,-0.427280869897,0
C6H14N2,WRXNJTBODVGDRY-UHFFFAOYSA-N,114.18876,22,22,2.0,29.26,121.969428172,0.314325023384,0
C21H21ClN2O,RAVIZVQZGXBOQO-UHFFFAOYSA-N,352.85724,46,48,5.0,33.2,324.269446322,4.41879175674,0
C11H16N2O,VNZLQLYBRIOLFZ-UHFFFAOYSA-N,192.25754,30,31,2.0,24.5,186.073743198,1.26415736123,0
C15H12O5,AYPFKZQQTSLEJG-UHFFFAOYSA-N,272.25278,32,33,4.0,97.99,244.342774584,2.06510205737,0
C20H14ClN3,CEHQLKSLMFIHBF-UHFFFAOYSA-N,331.79826,38,41,3.0,37.81,280.650619101,4.99556557541,0
C9H13N2O10P,AODYJUNLDJOADV-UHFFFAOYSA-N,340.180682,35,36,4.0,192.74,261.32106766,-3.49433097744,1
C18H17BrFN3O3,VRAJWAGCJIXJHQ-UHFFFAOYSA-N,422.2482832,43,45,7.0,91.32,324.635274812,3.17118016413,0
C14H17N3O2S,QGSCXAWTTISKLF-UHFFFAOYSA-N,291.36868,37,39,2.0,62.3,247.72833194,0.552504374134,0
C17H16N4O2,KLVYMYQTRZCMLE-UHFFFAOYSA-N,308.33454,39,42,4.0,74.33,271.838187165,1.53176512772,0
C8H10ClN5,DIHXJZHAIHGSAW-UHFFFAOYSA-N,211.6515,24,24,4.0,102.78,180.680452314,2.53753910446,1
C10H13ClN2,VHFVKMTVMIZMIK-UHFFFAOYSA-N,196.67662,26,27,1.0,15.27,175.198599642,2.09993751741,0
C29H33N5O6,CEXWCIXCWCFUSI-UHFFFAOYSA-N,547.60222,73,75,18.0,146.89,513.821834882,1.38180381913,1
C26H31N3O4S,YCDHZDINQZLSRR-UHFFFAOYSA-N,481.60704,65,67,12.0,108.39,448.778307347,1.51455673665,0
C34H53N7O8,NTXPPIBCRQQDJL-UHFFFAOYSA-N,687.82672,102,104,15.0,235.28,672.221566632,-0.885251236237,2
C10H7F3N2,WZBWBNCQUTXYEL-UHFFFAOYSA-N,212.1711896,22,23,2.0,17.82,162.017291021,2.87740752277,0
C16H21ClN2O2,UKVVEWLDHJDSNJ-UHFFFAOYSA-N,308.80314,42,43,9.0,36.28,280.382043397,2.92523537859,0
C27H32N4O6S,RNXGMLBGKGGGPZ-UHFFFAOYSA-N,540.63118,70,72,15.0,146.72,492.015046882,0.637621495626,0
C32H42N4O7,GXENQLUSOCKXDN-UHFFFAOYSA-N,594.69848,85,87,19.0,143.14,579.676172654,1.16576670865,1
C26H52NO8P,XRKIGJQFEHHMJA-UHFFFAOYSA-N,537.666742,88,87,26.0,124.24,554.124968792,-1.19941924544,0
C26H53NO8P,XRKIGJQFEHHMJA-UHFFFAOYSA-N,538.674682,89,88,26.0,121.41,555.443198143,-1.19941924544,0
C16H16N4O5S,CDMZOKMMANFJMU-UHFFFAOYSA-N,376.38704,42,44,4.0,116.19,300.878365399,1.85648969972,0
C7H13NO2,WOXWUZCRWJWTRT-UHFFFAOYSA-N,143.18362,23,23,1.0,63.32,143.21264729,0.498765976073,0
C6H6N4,JCXKHYLLVKZPKE-UHFFFAOYSA-N,134.13864,16,17,0.0,56.73,99.2606550839,-0.964843367607,0
C8H13NO4,FOJYRYZUTAPBAJ-UHFFFAOYSA-N,187.19312,26,26,2.0,100.62,175.452626616,-0.0586635664126,0
C16H13NO3S,FWEOQOXTVHGIFQ-UHFFFAOYSA-N,299.34432,34,36,3.0,66.4,250.307631373,2.68458352302,0
C13H15NO3,BXBNADAPIHHXJQ-UHFFFAOYSA-N,233.2631,32,34,2.0,38.77,212.256488241,1.59281681075,0
C19H21N3O6S,SUSMVCKSLVPRCL-UHFFFAOYSA-N,419.45154,50,52,7.0,116.25,361.459785769,0.149632105269,0
C19H19NO3,ZEKCBTQHDTUHRJ-UHFFFAOYSA-N,309.35906,42,44,5.0,51.46,283.686561193,2.88729948982,0
C11H14N4O4,NVUDDRWKCUAERS-UHFFFAOYSA-N,266.25326,33,35,2.0,126.65,208.545026315,0.270875900524,0
C6H13NO4,LXBIFEVIBLOUGU-UHFFFAOYSA-N,163.17172,24,24,1.0,92.95,146.133574766,-2.11694937785,0
C21H33N5O4,AEHSFPPTWRQOFS-UHFFFAOYSA-N,419.51782,63,64,15.0,125.79,410.485174081,-0.0349632182459,0
C39H70O4,XJABYZRQSHIMPE-UHFFFAOYSA-N,602.9707,113,112,38.0,55.76,705.078472408,6.91035506024,1
C25H54NO6P,URQVDVCLCFNJMQ-UHFFFAOYSA-N,495.673122,87,86,25.0,90.1,524.521448167,-1.33623766289,0
C25H55NO6P,URQVDVCLCFNJMQ-UHFFFAOYSA-N,496.681062,88,87,25.0,87.27,525.839677517,-1.33623766289,0
